filename,token,bio_tag
18416479.txt,show,O
18416479.txt,elevate,O
18416479.txt,serum,O
18416479.txt,hepatobiliary,O
18416479.txt,enzyme,O
18416479.txt,igm,O
18416479.txt,presence,O
18416479.txt,antimitochondrial,O
18416479.txt,antibodie,O
18416479.txt,serologic,O
18416479.txt,marker,O
18416479.txt,hepatitis,O
18416479.txt,b,O
18416479.txt,c,O
18416479.txt,virus,O
18416479.txt,negative,O
18416479.txt,histopathologic,O
18416479.txt,examination,O
18416479.txt,liver,O
18416479.txt,biopsy,O
18416479.txt,speciman,O
18416479.txt,obtain,O
18416479.txt,laparoscopy,O
18416479.txt,reveal,O
18416479.txt,nonsuppurative,O
18416479.txt,destructive,O
18416479.txt,cholangitis,B-DISEASE
18416479.txt,portal,O
18416479.txt,area,O
18416479.txt,figure,O
18416479.txt,1,O
18416479.txt,diagnosis,O
18416479.txt,pbc,B-DISEASE
18416479.txt,scheuer,B-DISEASE
18416479.txt,stage,I-DISEASE
18416479.txt,3,I-DISEASE
18416479.txt,confirm,O
18416479.txt,ursodeoxycholic,O
18416479.txt,acid,O
18416479.txt,900,O
18416479.txt,mg,O
18416479.txt,daily,O
18416479.txt,start,O
18416479.txt,january,O
18416479.txt,june,O
18416479.txt,2002,O
18416479.txt,patient,O
18416479.txt,undergo,O
18416479.txt,endoscopic,O
18416479.txt,variceal,O
18416479.txt,ligation,O
18416479.txt,plus,O
18416479.txt,endoscopic,O
18416479.txt,injection,O
18416479.txt,sclerotherapy,O
18416479.txt,argon,O
18416479.txt,plasma,O
18416479.txt,coagulation,O
18416479.txt,worsen,O
18416479.txt,esophageal,O
18416479.txt,varix,O
18416479.txt,september,O
18416479.txt,2007,O
18416479.txt,patient,O
18416479.txt,admit,O
18416479.txt,treatment,O
18416479.txt,recurrent,O
18416479.txt,esophageal,O
18416479.txt,varix,O
18416479.txt,platelet,O
18416479.txt,count,O
18416479.txt,range,O
18416479.txt,52,O
18416479.txt,  ,O
18416479.txt,109l,O
18416479.txt,69,O
18416479.txt,  ,O
18416479.txt,109l,O
18416479.txt,year,O
18416479.txt,note,O
18416479.txt,decrease,O
18416479.txt,61,O
18416479.txt,  ,O
18416479.txt,109l,O
18416479.txt,june,O
18416479.txt,2007,O
18416479.txt,8,O
18416479.txt,  ,O
18416479.txt,109l,O
18416479.txt,admission,O
18416479.txt,deterioration,O
18416479.txt,thrombocytopenia,B-SYMPTOMS
18416479.txt,patient,O
18416479.txt,infectious,O
18416479.txt,disease,O
18416479.txt,receive,O
18416479.txt,medication,O
18416479.txt,admission,O
18416479.txt,patient,O
18416479.txt,purpura,B-SYMPTOMS
18416479.txt,bleed,O
18416479.txt,episode,O
18416479.txt,table,O
18416479.txt,1,O
18416479.txt,show,O
18416479.txt,laboratory,O
18416479.txt,datum,O
18416479.txt,admission,O
18416479.txt,plateletassociate,O
18416479.txt,igg,O
18416479.txt,level,O
18416479.txt,markedly,O
18416479.txt,high,O
18416479.txt,bone,O
18416479.txt,marrow,O
18416479.txt,biopsy,O
18416479.txt,reveal,O
18416479.txt,normocellular,B-SYMPTOMS
18416479.txt,marrow,I-SYMPTOMS
18416479.txt,cellular,B-SYMPTOMS
18416479.txt,atypia,I-SYMPTOMS
18416479.txt,ultrasonography,O
18416479.txt,magnetic,O
18416479.txt,resonance,O
18416479.txt,imaging,O
18416479.txt,reveal,O
18416479.txt,cirrhotic,B-SYMPTOMS
18416479.txt,liver,O
18416479.txt,splenomegaly,B-SYMPTOMS
18416479.txt,ascite,O
18416479.txt,gallstone,O
18416479.txt,spleen,O
18416479.txt,size,O
18416479.txt,remain,O
18416479.txt,unchanged,O
18416479.txt,previous,O
18416479.txt,imaging,O
18416479.txt,examination,O
18416479.txt,base,O
18416479.txt,finding,O
18416479.txt,association,O
18416479.txt,pbc,O
18416479.txt,decompensate,O
18416479.txt,liver,O
18416479.txt,cirrhosis,O
18416479.txt,itp,B-DISEASE
18416479.txt,diagnose,O
18416479.txt,human,O
18416479.txt,leukocyte,O
18416479.txt,antigen,O
18416479.txt,hla,O
18416479.txt,genotype,O
18416479.txt,determine,O
18416479.txt,polymerase,O
18416479.txt,chain,O
18416479.txt,reactionsequencingbase,O
18416479.txt,typing,O
18416479.txt,polymerase,O
18416479.txt,chain,O
18416479.txt,reactionsequence,O
18416479.txt,specific,O
18416479.txt,primer,O
18416479.txt,srl,O
18416479.txt,inc,O
18416479.txt,tokyo,O
18416479.txt,japan,O
18416479.txt,detect,O
18416479.txt,a02010101,O
18416479.txt,b400201,O
18416479.txt,c030401,O
18416479.txt,c07020101,O
18416479.txt,dpb10501,O
18416479.txt,dqa10103,O
18416479.txt,dqa1030101,O
18416479.txt,dqb1030201,O
18416479.txt,dqb1060101,O
18416479.txt,drb1080201,O
18416479.txt,drb1080302,O
18416479.txt,13c,O
18416479.txt,urea,O
18416479.txt,breath,O
18416479.txt,test,O
18416479.txt,h,O
18416479.txt,pylori,O
18416479.txt,infection,O
18416479.txt,negative,O
18416479.txt,figure,O
18416479.txt,2,O
18416479.txt,show,O
18416479.txt,clinical,O
18416479.txt,course,O
18416479.txt,oral,O
18416479.txt,prednisolone,O
18416479.txt,30,O
18416479.txt,mg,O
18416479.txt,daily,O
18416479.txt,itp,O
18416479.txt,start,O
18416479.txt,day,O
18416479.txt,11,O
18416479.txt,diuretic,O
18416479.txt,therapy,O
18416479.txt,combine,O
18416479.txt,albumin,O
18416479.txt,infusion,O
18416479.txt,ascite,O
18416479.txt,perform,O
18416479.txt,platelet,O
18416479.txt,count,O
18416479.txt,increase,O
18416479.txt,notably,O
18416479.txt,pulse,O
18416479.txt,therapy,O
18416479.txt,intravenous,O
18416479.txt,methylprednisolone,O
18416479.txt,1,O
18416479.txt,g,O
18416479.txt,daily,O
18416479.txt,add,O
18416479.txt,d,O
18416479.txt,22,O
18416479.txt,24,O
18416479.txt,response,O
18416479.txt,weak,O
18416479.txt,temporary,O
18416479.txt,d,O
18416479.txt,31,O
18416479.txt,mild,O
18416479.txt,melena,B-SYMPTOMS
18416479.txt,identify,O
18416479.txt,patient,O
18416479.txt,give,O
18416479.txt,trial,O
18416479.txt,intravenous,O
18416479.txt,immune,O
18416479.txt,gamma,O
18416479.txt,globulin,O
18416479.txt,therapy,O
18416479.txt,25,O
18416479.txt,g,O
18416479.txt,daily,O
18416479.txt,d,O
18416479.txt,32,O
18416479.txt,36,O
18416479.txt,combine,O
18416479.txt,second,O
18416479.txt,round,O
18416479.txt,intravenous,O
18416479.txt,methylprednisolone,O
18416479.txt,pulse,O
18416479.txt,therapy,O
18416479.txt,d,O
18416479.txt,32,O
18416479.txt,34,O
18416479.txt,moderate,O
18416479.txt,response,O
18416479.txt,observe,O
18416479.txt,prednisolone,O
18416479.txt,continue,O
18416479.txt,platelet,O
18416479.txt,count,O
18416479.txt,increase,O
18416479.txt,slowly,O
18416479.txt,ascite,O
18416479.txt,relatively,O
18416479.txt,control,O
18416479.txt,diuretic,O
18416479.txt,discharge,O
18416479.txt,consider,O
18416479.txt,decompensate,O
18416479.txt,liver,O
18416479.txt,cirrhosis,O
18416479.txt,platelet,O
18416479.txt,count,O
18416479.txt,determine,O
18416479.txt,patient,O
18416479.txt,require,O
18416479.txt,careful,O
18416479.txt,followup,O
18416479.txt,esophageal,O
18416479.txt,varix,O
18416479.txt,prophylactic,O
18416479.txt,endoscopic,O
18416479.txt,therapy,O
18561524.txt,18yearold,O
18561524.txt,male,B-SEX
18561524.txt,diagnose,O
18561524.txt,attentiondeficit,O
18561524.txt,hyperactivity,O
18561524.txt,disorder,O
18561524.txt,adhd,B-DISEASE
18561524.txt,2005,O
18561524.txt,overweight,B-SYMPTOMS
18561524.txt,body,O
18561524.txt,mass,O
18561524.txt,index,O
18561524.txt,bmi,O
18561524.txt,40,O
18561524.txt,start,O
18561524.txt,quetiapine,O
18561524.txt,fumarate,O
18561524.txt,seroquel,O
18561524.txt,900,O
18561524.txt,mg,O
18561524.txt,daily,O
18561524.txt,april,O
18561524.txt,2005,O
18561524.txt,methylphenidate,O
18561524.txt,concerta,O
18561524.txt,54,O
18561524.txt,mg,O
18561524.txt,daily,O
18561524.txt,september,O
18561524.txt,2005,O
18561524.txt,beginning,O
18561524.txt,august,O
18561524.txt,2006,O
18561524.txt,admit,O
18561524.txt,local,O
18561524.txt,hospital,O
18561524.txt,severe,O
18561524.txt,dyspnoea,B-SYMPTOMS
18561524.txt,tachypnea,B-SYMPTOMS
18561524.txt,tachycardia,B-SYMPTOMS
18561524.txt,cyanosis,B-SYMPTOMS
18561524.txt,admission,O
18561524.txt,blood,O
18561524.txt,pressure,O
18561524.txt,12080,O
18561524.txt,mmhg,O
18561524.txt,arterial,O
18561524.txt,blood,O
18561524.txt,gas,O
18561524.txt,reveal,O
18561524.txt,ph,O
18561524.txt,745,O
18561524.txt,pco2,O
18561524.txt,355,O
18561524.txt,kpa,O
18561524.txt,pao2,O
18561524.txt,776,O
18561524.txt,kpa,O
18561524.txt,51,O
18561524.txt,mmoll,O
18561524.txt,creactive,O
18561524.txt,protein,O
18561524.txt,elevate,O
18561524.txt,chest,O
18561524.txt,xray,O
18561524.txt,show,O
18561524.txt,enlarged,B-SYMPTOMS
18561524.txt,heart,I-SYMPTOMS
18561524.txt,develop,O
18561524.txt,hemoptysis,B-SYMPTOMS
18561524.txt,treat,O
18561524.txt,unfractionated,O
18561524.txt,heparin,O
18561524.txt,suspicion,O
18561524.txt,pulmonary,O
18561524.txt,embolism,B-SYMPTOMS
18561524.txt,subsequently,O
18561524.txt,develop,O
18561524.txt,cardiogenic,B-DISEASE
18561524.txt,shock,I-DISEASE
18561524.txt,treat,O
18561524.txt,vasoactive,O
18561524.txt,drug,O
18561524.txt,spite,O
18561524.txt,treatment,O
18561524.txt,oliguric,B-SYMPTOMS
18561524.txt,liver,O
18561524.txt,enzyme,O
18561524.txt,rise,O
18561524.txt,refer,O
18561524.txt,hospital,O
18561524.txt,treatment,O
18561524.txt,admission,O
18561524.txt,blood,O
18561524.txt,pressure,O
18561524.txt,9060,O
18561524.txt,mmhg,O
18561524.txt,despite,O
18561524.txt,infusion,O
18561524.txt,noradrenaline,O
18561524.txt,heart,O
18561524.txt,rate,O
18561524.txt,130minute,O
18561524.txt,temperature,O
18561524.txt,384,O
18561524.txt,c,O
18561524.txt,thoracic,O
18561524.txt,compute,O
18561524.txt,tomography,O
18561524.txt,scan,O
18561524.txt,pulmonary,O
18561524.txt,embolism,O
18561524.txt,echocardiography,O
18561524.txt,reveal,O
18561524.txt,biventricular,B-SYMPTOMS
18561524.txt,failure,B-SYMPTOMS
18561524.txt,leave,O
18561524.txt,ventricular,O
18561524.txt,end,O
18561524.txt,diastolic,O
18561524.txt,diameter,O
18561524.txt,7,O
18561524.txt,cm,O
18561524.txt,left,O
18561524.txt,ventricle,O
18561524.txt,severely,O
18561524.txt,hypokinetic,O
18561524.txt,ejection,O
18561524.txt,fraction,O
18561524.txt,ef,O
18561524.txt,2025,O
18561524.txt,left,O
18561524.txt,ventricular,O
18561524.txt,end,O
18561524.txt,diastolic,O
18561524.txt,pressure,O
18561524.txt,markedly,O
18561524.txt,elevate,O
18561524.txt,moderate,O
18561524.txt,mitral,B-SYMPTOMS
18561524.txt,regurgitation,I-SYMPTOMS
18561524.txt,intermittent,O
18561524.txt,hemodialysis,O
18561524.txt,initiate,O
18561524.txt,liver,O
18561524.txt,function,O
18561524.txt,improve,O
18561524.txt,slightly,O
18561524.txt,despite,O
18561524.txt,dialysis,O
18561524.txt,renal,O
18561524.txt,function,O
18561524.txt,deteriorate,O
18561524.txt,increase,O
18561524.txt,creatinine,O
18561524.txt,value,O
18561524.txt,day,O
18561524.txt,worsening,O
18561524.txt,left,O
18561524.txt,ventricular,O
18561524.txt,systolic,O
18561524.txt,function,O
18561524.txt,ejection,O
18561524.txt,fraction,O
18561524.txt,1012,O
18561524.txt,mark,O
18561524.txt,pulmonary,B-SYMPTOMS
18561524.txt,hypertension,I-SYMPTOMS
18561524.txt,systolic,O
18561524.txt,pulmonary,O
18561524.txt,pressure,O
18561524.txt,estimate,O
18561524.txt,30,O
18561524.txt,mmhg,O
18561524.txt,clinical,O
18561524.txt,picture,O
18561524.txt,resemble,O
18561524.txt,dilate,O
18561524.txt,cardiomyopathy,B-DISEASE
18561524.txt,low,B-SYMPTOMS
18561524.txt,output,I-SYMPTOMS
18561524.txt,failure,I-SYMPTOMS
18561524.txt,cause,O
18561524.txt,renal,O
18561524.txt,liver,O
18561524.txt,failure,O
18561524.txt,suspect,O
18561524.txt,druginduce,O
18561524.txt,cardiomyopathy,O
18561524.txt,methylphenidate,O
18561524.txt,quetiapine,O
18561524.txt,fumarate,O
18561524.txt,discontinue,O
18561524.txt,screen,O
18561524.txt,infectious,O
18561524.txt,pathogen,O
18561524.txt,immunological,O
18561524.txt,marker,O
18561524.txt,iron,O
18561524.txt,amyloid,O
18561524.txt,deposition,O
18561524.txt,negative,O
18561524.txt,day,O
18561524.txt,transfer,O
18561524.txt,national,O
18561524.txt,hospital,O
18561524.txt,rikshospitalet,O
18561524.txt,oslo,O
18561524.txt,ongoing,O
18561524.txt,noradrenaline,O
18561524.txt,dobutamine,O
18561524.txt,infusion,O
18561524.txt,shortly,O
18561524.txt,admission,O
18561524.txt,intraaortic,O
18561524.txt,balloon,O
18561524.txt,pump,O
18561524.txt,iabp,O
18561524.txt,insert,O
18561524.txt,noradrenaline,O
18561524.txt,replace,O
18561524.txt,nitroprusside,O
18561524.txt,coronary,O
18561524.txt,angiography,O
18561524.txt,normal,O
18561524.txt,endomyocardial,O
18561524.txt,biopsy,O
18561524.txt,right,O
18561524.txt,ventricle,O
18561524.txt,reveal,O
18561524.txt,distinct,O
18561524.txt,myocardial,B-DISEASE
18561524.txt,pathology,I-DISEASE
18561524.txt,treatment,O
18561524.txt,iabp,O
18561524.txt,nitroprusside,O
18561524.txt,dialysis,O
18561524.txt,clinical,O
18561524.txt,situation,O
18561524.txt,gradually,O
18561524.txt,improve,O
18561524.txt,liver,O
18561524.txt,function,O
18561524.txt,return,O
18561524.txt,normal,O
18561524.txt,renal,O
18561524.txt,function,O
18561524.txt,improve,O
18561524.txt,increase,O
18561524.txt,diuresis,B-SYMPTOMS
18561524.txt,creatinine,O
18561524.txt,fall,O
18561524.txt,798,O
18561524.txt,98,O
18561524.txt,moll,O
18561524.txt,ef,O
18561524.txt,markedly,O
18561524.txt,reduce,O
18561524.txt,15,O
18561524.txt,behavioral,O
18561524.txt,problem,O
18561524.txt,adipose,B-SYMPTOMS
18561524.txt,stature,I-SYMPTOMS
18561524.txt,deny,O
18561524.txt,heart,O
18561524.txt,transplant,O
18561524.txt,treat,O
18561524.txt,iabp,O
18561524.txt,26,O
18561524.txt,day,O
18561524.txt,28,O
18561524.txt,day,O
18561524.txt,transfer,O
18561524.txt,hospital,O
18561524.txt,time,O
18561524.txt,liver,O
18561524.txt,renal,O
18561524.txt,function,O
18561524.txt,normal,O
18561524.txt,treat,O
18561524.txt,angiotensinconverte,O
18561524.txt,enzyme,O
18561524.txt,aceinhibitor,O
18561524.txt,betablocker,O
18561524.txt,diuretic,O
18561524.txt,follow,O
18561524.txt,week,O
18561524.txt,clinical,O
18561524.txt,status,O
18561524.txt,improve,O
18561524.txt,subsequently,O
18561524.txt,discharge,O
18561524.txt,home,O
18561524.txt,echocardiography,O
18561524.txt,show,O
18561524.txt,markedly,O
18561524.txt,dilate,O
18561524.txt,left,O
18561524.txt,ventricle,O
18561524.txt,ef,O
18561524.txt,20,O
18561524.txt,march,O
18561524.txt,2007,O
18561524.txt,clinical,O
18561524.txt,status,O
18561524.txt,improve,O
18561524.txt,function,O
18561524.txt,class,O
18561524.txt,ii,O
18561524.txt,new,O
18561524.txt,york,O
18561524.txt,heart,O
18561524.txt,association,O
18561524.txt,ef,O
18561524.txt,estimate,O
18561524.txt,echocardiography,O
18561524.txt,3035,O
18666334.txt,19yearold,O
18666334.txt,man,B-SEX
18666334.txt,present,O
18666334.txt,emergency,O
18666334.txt,department,O
18666334.txt,12,O
18666334.txt,h,O
18666334.txt,insertion,O
18666334.txt,high,O
18666334.txt,pressure,O
18666334.txt,container,B-SYMPTOMS
18666334.txt,tanning,O
18666334.txt,spray,O
18666334.txt,rectum,O
18666334.txt,plain,O
18666334.txt,abdominal,O
18666334.txt,radiograph,O
18666334.txt,figure,O
18666334.txt,1,O
18666334.txt,show,O
18666334.txt,container,O
18666334.txt,rectosigmoid,O
18666334.txt,region,O
18666334.txt,sign,O
18666334.txt,perforation,B-DISEASE
18666334.txt,flexible,O
18666334.txt,sigmoidoscopy,O
18666334.txt,perform,O
18666334.txt,conscious,O
18666334.txt,sedation,O
18666334.txt,object,B-SYMPTOMS
18666334.txt,locate,O
18666334.txt,rectosigmoid,O
18666334.txt,junction,O
18666334.txt,container,O
18666334.txt,extract,O
18666334.txt,bimanual,O
18666334.txt,manipulation,O
18666334.txt,attempt,O
18666334.txt,remove,O
18666334.txt,object,O
18666334.txt,conventional,O
18666334.txt,endoscopic,O
18666334.txt,instrument,O
18666334.txt,polypectomy,O
18666334.txt,snare,O
18666334.txt,unsuccessful,O
18666334.txt,sigmoidoscope,O
18666334.txt,pass,O
18666334.txt,alongside,O
18666334.txt,foreign,O
18666334.txt,body,O
18666334.txt,proximal,O
18666334.txt,end,O
18666334.txt,guide,O
18666334.txt,wire,O
18666334.txt,leave,O
18666334.txt,sigmoidoscope,O
18666334.txt,remove,O
18666334.txt,subsequently,O
18666334.txt,40,O
18666334.txt,mm,O
18666334.txt,pneumatic,O
18666334.txt,dilatation,O
18666334.txt,balloon,O
18666334.txt,rigiflex,O
18666334.txt,boston,O
18666334.txt,scientific,O
18666334.txt,normally,O
18666334.txt,achalasia,O
18666334.txt,patient,O
18666334.txt,insert,O
18666334.txt,guide,O
18666334.txt,wire,O
18666334.txt,inflate,O
18666334.txt,container,O
18666334.txt,figure,O
18666334.txt,2,O
18666334.txt,safety,O
18666334.txt,purpose,O
18666334.txt,sigmoidoscope,O
18666334.txt,reintroduce,O
18666334.txt,alongside,O
18666334.txt,catheter,O
18666334.txt,balloon,O
18666334.txt,allow,O
18666334.txt,endoscopic,O
18666334.txt,visual,O
18666334.txt,control,O
18666334.txt,distal,O
18666334.txt,end,O
18666334.txt,container,O
18666334.txt,rectum,O
18666334.txt,gentle,O
18666334.txt,traction,O
18666334.txt,exert,O
18666334.txt,balloon,O
18666334.txt,catheter,O
18666334.txt,container,O
18666334.txt,successfully,O
18666334.txt,remove,O
18666334.txt,fluoroscopic,O
18666334.txt,endoscopic,O
18666334.txt,control,O
18666334.txt,figure,O
18666334.txt,3,O
18787726.txt,63yearold,O
18787726.txt,woman,B-SEX
18787726.txt,know,O
18787726.txt,cardiac,O
18787726.txt,history,O
18787726.txt,present,O
18787726.txt,sudden,O
18787726.txt,onset,O
18787726.txt,dyspnea,B-SYMPTOMS
18787726.txt,require,O
18787726.txt,intubation,O
18787726.txt,ventilatory,O
18787726.txt,support,O
18787726.txt,hospital,O
18787726.txt,deny,O
18787726.txt,precede,O
18787726.txt,symptom,O
18787726.txt,chest,O
18787726.txt,discomfort,B-SYMPTOMS
18787726.txt,palpitation,O
18787726.txt,syncope,B-SYMPTOMS
18787726.txt,infection,B-DISEASE
18787726.txt,patient,O
18787726.txt,afebrile,B-SYMPTOMS
18787726.txt,normotensive,B-SYMPTOMS
18787726.txt,sinus,O
18787726.txt,tachycardia,B-SYMPTOMS
18787726.txt,140,O
18787726.txt,beatsmin,O
18787726.txt,cardiorespiratory,O
18787726.txt,examination,O
18787726.txt,remarkable,O
18787726.txt,elevated,O
18787726.txt,jugular,O
18787726.txt,venous,O
18787726.txt,pressure,O
18787726.txt,angle,O
18787726.txt,jaw,O
18787726.txt,leftsided,O
18787726.txt,heart,O
18787726.txt,sound,O
18787726.txt,bibasilar,O
18787726.txt,crackle,O
18787726.txt,lung,O
18787726.txt,field,O
18787726.txt,complete,O
18787726.txt,blood,O
18787726.txt,cell,O
18787726.txt,count,O
18787726.txt,electrolyte,O
18787726.txt,cardiac,O
18787726.txt,biomarker,O
18787726.txt,normal,O
18787726.txt,limit,O
18787726.txt,initial,O
18787726.txt,electrocardiogram,O
18787726.txt,reveal,O
18787726.txt,st,B-SYMPTOMS
18787726.txt,depression,I-SYMPTOMS
18787726.txt,lead,O
18787726.txt,v2,O
18787726.txt,v6,O
18787726.txt,suggestive,O
18787726.txt,anterolateral,B-DISEASE
18787726.txt,ischemia,I-DISEASE
18787726.txt,figure,O
18787726.txt,1,O
18787726.txt,chest,O
18787726.txt,radiograph,O
18787726.txt,demonstrate,O
18787726.txt,pulmonary,O
18787726.txt,vascular,B-SYMPTOMS
18787726.txt,congestion,I-SYMPTOMS
18787726.txt,consistent,O
18787726.txt,diagnosis,O
18787726.txt,pulmonary,B-DISEASE
18787726.txt,edema,I-DISEASE
18787726.txt,figure,O
18787726.txt,2,O
18787726.txt,echocardiographic,O
18787726.txt,examination,O
18787726.txt,reveal,O
18787726.txt,normal,O
18787726.txt,cardiac,O
18787726.txt,dimension,O
18787726.txt,normal,O
18787726.txt,wall,O
18787726.txt,motion,O
18787726.txt,mild,O
18787726.txt,diastolic,B-DISEASE
18787726.txt,dysfunction,I-DISEASE
18787726.txt,early,O
18787726.txt,diastolic,O
18787726.txt,late,O
18787726.txt,diastolic,O
18787726.txt,transmitral,O
18787726.txt,ratio,O
18787726.txt,1,O
18787726.txt,prolong,O
18787726.txt,deceleration,O
18787726.txt,time,O
18787726.txt,250,O
18787726.txt,ms,O
18787726.txt,reduce,O
18787726.txt,early,O
18787726.txt,diastolic,O
18787726.txt,annular,O
18787726.txt,velocity,O
18787726.txt,lateral,O
18787726.txt,mitral,O
18787726.txt,valve,O
18787726.txt,annulus,O
18787726.txt,follow,O
18787726.txt,aggressive,O
18787726.txt,diuresis,B-SYMPTOMS
18787726.txt,require,O
18787726.txt,minimal,O
18787726.txt,ventilatory,O
18787726.txt,support,O
18787726.txt,patient,O
18787726.txt,extubate,O
18787726.txt,day,O
18787726.txt,follow,O
18787726.txt,initial,O
18787726.txt,presentation,O
18787726.txt,1,O
18787726.txt,h,O
18787726.txt,extubation,O
18787726.txt,patient,O
18787726.txt,develop,O
18787726.txt,recurrent,O
18787726.txt,pulmonary,O
18787726.txt,edema,O
18787726.txt,clinically,O
18787726.txt,radiographically,O
18787726.txt,require,O
18787726.txt,mechanical,O
18787726.txt,ventilation,O
18787726.txt,cardiac,O
18787726.txt,catheterization,O
18787726.txt,perform,O
18787726.txt,reveal,O
18787726.txt,normal,O
18787726.txt,coronary,O
18787726.txt,artery,O
18787726.txt,day,O
18787726.txt,4,O
18787726.txt,coronary,O
18787726.txt,care,O
18787726.txt,unit,O
18787726.txt,admission,O
18787726.txt,patient,O
18787726.txt,fail,O
18787726.txt,repeat,O
18787726.txt,attempt,O
18787726.txt,extubation,O
18787726.txt,compute,O
18787726.txt,tomographic,O
18787726.txt,scan,O
18787726.txt,reveal,O
